account_name,tweet,time_posted,compound_score,positive_score,neutral_score,negative_score
nytimes,"In Sarasota, there is a community surrounding a litany of roadside psychics and more than 100 mediums and spiritual… https://t.co/G7dBeGleZt",Sat Jun 30 21:15:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"Japan's Hayabusa2 has arrived at the Ryugu asteroid, sending back views of its dimpled and rock-strewn surface. It'… https://t.co/JuOGZyOwnK",Sat Jun 30 21:15:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"RT @TheSteinLine: With nine hours and change to go until the opening bell, here’s your leaguewide preview of NBA free agency from SportsSun…",Sat Jun 30 21:15:05 +0000 2018,0.5106,0.13,0.87,0.0
nytimes,"Welcome to a highly diverse Toronto school just for kindergartners: 630 children, 24 classes, 40 languages https://t.co/XpbWI26Pr7",Sat Jun 30 21:00:13 +0000 2018,0.4588,0.167,0.833,0.0
nytimes,"It’s the season of hot dog condiment blobs, stubborn sunscreen residue and sweat stains … everywhere. Here’s how to… https://t.co/7HJ9fHRJ5e",Sat Jun 30 21:00:13 +0000 2018,-0.4019,0.0,0.87,0.13
nytimes,"Toys ‘R’ Us, a brand that dates to 1957, closed the last of its 735 stores across the country  https://t.co/UrEmMeN1jK",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"With the Canada Day tariff, the country joins China, Europe and Mexico, among others, in retaliating against Americ… https://t.co/tJ3LC4GjPd",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,With protests being held around the country on Saturday to demand the reunification of parents and children separat… https://t.co/HQFpFQbS5U,Sat Jun 30 21:00:13 +0000 2018,-0.34,0.0,0.833,0.167
nytimes,"RT @nytopinion: When @Ocasio2018 asked 15 of her fellow restaurant workers if they had health care and all of them said no, she realized th…",Sat Jun 30 21:00:13 +0000 2018,0.25,0.113,0.81,0.077
nytimes,"In total, organizers anticipated more than 700 protests, in all 50 states and even internationally https://t.co/oqK29G0lbt",Sat Jun 30 21:00:13 +0000 2018,-0.2878,0.0,0.874,0.126
nytimes,"RT @EricLiptonNYT: JUST POSTED: EPA's top ethics official had repeatedly come to defense of Scott Pruitt in ethics memos. Now he reveals, i…",Sat Jun 30 21:00:13 +0000 2018,0.3182,0.136,0.864,0.0
nytimes,"Deep in the Bible Belt, L.G.B.T. communities are fighting for greater visibility and acceptance… https://t.co/NlMfQt6YeM",Sat Jun 30 21:00:13 +0000 2018,0.0,0.139,0.722,0.139
nytimes,"Cristiano Ronaldo and Lionel Messi, 2 of the best soccer players in the world, were both eliminated from the World… https://t.co/gnDzkOPoDB",Sat Jun 30 21:00:13 +0000 2018,0.6369,0.181,0.819,0.0
nytimes,"This young Afghan is protesting a war that has, so far, swallowed his father, his uncle, his sister, his eyes and h… https://t.co/BtJdy5omAz",Sat Jun 30 21:00:13 +0000 2018,-0.7717,0.0,0.749,0.251
nytimes,"Migration into Europe is down — except in Spain, where it poses a challenge for the new government https://t.co/FsC4XYZnwa",Sat Jun 30 21:00:13 +0000 2018,0.0772,0.075,0.925,0.0
nytimes,"Uruguay back on top, 2-1! Edinson Cavani scored again. https://t.co/g05nqQDrxw",Sat Jun 30 21:00:13 +0000 2018,0.2714,0.189,0.811,0.0
nytimes,"A short corner, a Guerreiro cross and it’s Pepe who leaps for the headed goal. Portugal tied Uruguay 1-1 in the 54t… https://t.co/U7SXQVw3zd",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"The California Bay Area is so expensive, a family of 4 making $117,400 is considered low-income in 3 counties https://t.co/wgQ8x2rkKs",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"In Opinion

Op-Ed columnist @michelleinbklyn writes, ""The socialists see themselves as building the world they want… https://t.co/qOYfxr1SI9",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,Belgium has just inaugurated a square after a Congolese leader they jailed and helped overthrow https://t.co/lk3AhwIho4,Sat Jun 30 21:00:13 +0000 2018,-0.4939,0.0,0.802,0.198
nytimes,"In Sarasota, there is a community surrounding a litany of roadside psychics and more than 100 mediums and spiritual… https://t.co/G7dBeGleZt",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"Japan's Hayabusa2 has arrived at the Ryugu asteroid, sending back views of its dimpled and rock-strewn surface. It'… https://t.co/JuOGZyOwnK",Sat Jun 30 21:00:13 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"RT @TheSteinLine: With nine hours and change to go until the opening bell, here’s your leaguewide preview of NBA free agency from SportsSun…",Sat Jun 30 21:00:13 +0000 2018,0.5106,0.13,0.87,0.0
nytimes,"Welcome to a highly diverse Toronto school just for kindergartners: 630 children, 24 classes, 40 languages https://t.co/XpbWI26Pr7",Sat Jun 30 20:45:05 +0000 2018,0.4588,0.167,0.833,0.0
nytimes,"It’s the season of hot dog condiment blobs, stubborn sunscreen residue and sweat stains … everywhere. Here’s how to… https://t.co/7HJ9fHRJ5e",Sat Jun 30 20:45:05 +0000 2018,-0.4019,0.0,0.87,0.13
nytimes,"Toys ‘R’ Us, a brand that dates to 1957, closed the last of its 735 stores across the country  https://t.co/UrEmMeN1jK",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"With the Canada Day tariff, the country joins China, Europe and Mexico, among others, in retaliating against Americ… https://t.co/tJ3LC4GjPd",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,With protests being held around the country on Saturday to demand the reunification of parents and children separat… https://t.co/HQFpFQbS5U,Sat Jun 30 20:45:05 +0000 2018,-0.34,0.0,0.833,0.167
nytimes,"RT @nytopinion: When @Ocasio2018 asked 15 of her fellow restaurant workers if they had health care and all of them said no, she realized th…",Sat Jun 30 20:45:05 +0000 2018,0.25,0.113,0.81,0.077
nytimes,"In total, organizers anticipated more than 700 protests, in all 50 states and even internationally https://t.co/oqK29G0lbt",Sat Jun 30 20:45:05 +0000 2018,-0.2878,0.0,0.874,0.126
nytimes,"RT @EricLiptonNYT: JUST POSTED: EPA's top ethics official had repeatedly come to defense of Scott Pruitt in ethics memos. Now he reveals, i…",Sat Jun 30 20:45:05 +0000 2018,0.3182,0.136,0.864,0.0
nytimes,"Deep in the Bible Belt, L.G.B.T. communities are fighting for greater visibility and acceptance… https://t.co/NlMfQt6YeM",Sat Jun 30 20:45:05 +0000 2018,0.0,0.139,0.722,0.139
nytimes,"Cristiano Ronaldo and Lionel Messi, 2 of the best soccer players in the world, were both eliminated from the World… https://t.co/gnDzkOPoDB",Sat Jun 30 20:45:05 +0000 2018,0.6369,0.181,0.819,0.0
nytimes,"This young Afghan is protesting a war that has, so far, swallowed his father, his uncle, his sister, his eyes and h… https://t.co/BtJdy5omAz",Sat Jun 30 20:45:05 +0000 2018,-0.7717,0.0,0.749,0.251
nytimes,"Migration into Europe is down — except in Spain, where it poses a challenge for the new government https://t.co/FsC4XYZnwa",Sat Jun 30 20:45:05 +0000 2018,0.0772,0.075,0.925,0.0
nytimes,"Uruguay back on top, 2-1! Edinson Cavani scored again. https://t.co/g05nqQDrxw",Sat Jun 30 20:45:05 +0000 2018,0.2714,0.189,0.811,0.0
nytimes,"A short corner, a Guerreiro cross and it’s Pepe who leaps for the headed goal. Portugal tied Uruguay 1-1 in the 54t… https://t.co/U7SXQVw3zd",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"The California Bay Area is so expensive, a family of 4 making $117,400 is considered low-income in 3 counties https://t.co/wgQ8x2rkKs",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"In Opinion

Op-Ed columnist @michelleinbklyn writes, ""The socialists see themselves as building the world they want… https://t.co/qOYfxr1SI9",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,Belgium has just inaugurated a square after a Congolese leader they jailed and helped overthrow https://t.co/lk3AhwIho4,Sat Jun 30 20:45:05 +0000 2018,-0.4939,0.0,0.802,0.198
nytimes,"In Sarasota, there is a community surrounding a litany of roadside psychics and more than 100 mediums and spiritual… https://t.co/G7dBeGleZt",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"Japan's Hayabusa2 has arrived at the Ryugu asteroid, sending back views of its dimpled and rock-strewn surface. It'… https://t.co/JuOGZyOwnK",Sat Jun 30 20:45:05 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"RT @TheSteinLine: With nine hours and change to go until the opening bell, here’s your leaguewide preview of NBA free agency from SportsSun…",Sat Jun 30 20:45:05 +0000 2018,0.5106,0.13,0.87,0.0
nytimes,"Welcome to a highly diverse Toronto school just for kindergartners: 630 children, 24 classes, 40 languages https://t.co/XpbWI26Pr7",Sat Jun 30 20:30:02 +0000 2018,0.4588,0.167,0.833,0.0
nytimes,"It’s the season of hot dog condiment blobs, stubborn sunscreen residue and sweat stains … everywhere. Here’s how to… https://t.co/7HJ9fHRJ5e",Sat Jun 30 20:30:02 +0000 2018,-0.4019,0.0,0.87,0.13
nytimes,"Toys ‘R’ Us, a brand that dates to 1957, closed the last of its 735 stores across the country  https://t.co/UrEmMeN1jK",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"With the Canada Day tariff, the country joins China, Europe and Mexico, among others, in retaliating against Americ… https://t.co/tJ3LC4GjPd",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,With protests being held around the country on Saturday to demand the reunification of parents and children separat… https://t.co/HQFpFQbS5U,Sat Jun 30 20:30:02 +0000 2018,-0.34,0.0,0.833,0.167
nytimes,"RT @nytopinion: When @Ocasio2018 asked 15 of her fellow restaurant workers if they had health care and all of them said no, she realized th…",Sat Jun 30 20:30:02 +0000 2018,0.25,0.113,0.81,0.077
nytimes,"In total, organizers anticipated more than 700 protests, in all 50 states and even internationally https://t.co/oqK29G0lbt",Sat Jun 30 20:30:02 +0000 2018,-0.2878,0.0,0.874,0.126
nytimes,"RT @EricLiptonNYT: JUST POSTED: EPA's top ethics official had repeatedly come to defense of Scott Pruitt in ethics memos. Now he reveals, i…",Sat Jun 30 20:30:02 +0000 2018,0.3182,0.136,0.864,0.0
nytimes,"Deep in the Bible Belt, L.G.B.T. communities are fighting for greater visibility and acceptance… https://t.co/NlMfQt6YeM",Sat Jun 30 20:30:02 +0000 2018,0.0,0.139,0.722,0.139
nytimes,"Cristiano Ronaldo and Lionel Messi, 2 of the best soccer players in the world, were both eliminated from the World… https://t.co/gnDzkOPoDB",Sat Jun 30 20:30:02 +0000 2018,0.6369,0.181,0.819,0.0
nytimes,"This young Afghan is protesting a war that has, so far, swallowed his father, his uncle, his sister, his eyes and h… https://t.co/BtJdy5omAz",Sat Jun 30 20:30:02 +0000 2018,-0.7717,0.0,0.749,0.251
nytimes,"Migration into Europe is down — except in Spain, where it poses a challenge for the new government https://t.co/FsC4XYZnwa",Sat Jun 30 20:30:02 +0000 2018,0.0772,0.075,0.925,0.0
nytimes,"Uruguay back on top, 2-1! Edinson Cavani scored again. https://t.co/g05nqQDrxw",Sat Jun 30 20:30:02 +0000 2018,0.2714,0.189,0.811,0.0
nytimes,"A short corner, a Guerreiro cross and it’s Pepe who leaps for the headed goal. Portugal tied Uruguay 1-1 in the 54t… https://t.co/U7SXQVw3zd",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"The California Bay Area is so expensive, a family of 4 making $117,400 is considered low-income in 3 counties https://t.co/wgQ8x2rkKs",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"In Opinion

Op-Ed columnist @michelleinbklyn writes, ""The socialists see themselves as building the world they want… https://t.co/qOYfxr1SI9",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,Belgium has just inaugurated a square after a Congolese leader they jailed and helped overthrow https://t.co/lk3AhwIho4,Sat Jun 30 20:30:02 +0000 2018,-0.4939,0.0,0.802,0.198
nytimes,"In Sarasota, there is a community surrounding a litany of roadside psychics and more than 100 mediums and spiritual… https://t.co/G7dBeGleZt",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"Japan's Hayabusa2 has arrived at the Ryugu asteroid, sending back views of its dimpled and rock-strewn surface. It'… https://t.co/JuOGZyOwnK",Sat Jun 30 20:30:02 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"RT @TheSteinLine: With nine hours and change to go until the opening bell, here’s your leaguewide preview of NBA free agency from SportsSun…",Sat Jun 30 20:30:02 +0000 2018,0.5106,0.13,0.87,0.0
nytimes,"Welcome to a highly diverse Toronto school just for kindergartners: 630 children, 24 classes, 40 languages https://t.co/XpbWI26Pr7",Sat Jun 30 20:19:06 +0000 2018,0.4588,0.167,0.833,0.0
nytimes,"It’s the season of hot dog condiment blobs, stubborn sunscreen residue and sweat stains … everywhere. Here’s how to… https://t.co/7HJ9fHRJ5e",Sat Jun 30 20:19:06 +0000 2018,-0.4019,0.0,0.87,0.13
nytimes,"Toys ‘R’ Us, a brand that dates to 1957, closed the last of its 735 stores across the country  https://t.co/UrEmMeN1jK",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"With the Canada Day tariff, the country joins China, Europe and Mexico, among others, in retaliating against Americ… https://t.co/tJ3LC4GjPd",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,With protests being held around the country on Saturday to demand the reunification of parents and children separat… https://t.co/HQFpFQbS5U,Sat Jun 30 20:19:06 +0000 2018,-0.34,0.0,0.833,0.167
nytimes,"RT @nytopinion: When @Ocasio2018 asked 15 of her fellow restaurant workers if they had health care and all of them said no, she realized th…",Sat Jun 30 20:19:06 +0000 2018,0.25,0.113,0.81,0.077
nytimes,"In total, organizers anticipated more than 700 protests, in all 50 states and even internationally https://t.co/oqK29G0lbt",Sat Jun 30 20:19:06 +0000 2018,-0.2878,0.0,0.874,0.126
nytimes,"RT @EricLiptonNYT: JUST POSTED: EPA's top ethics official had repeatedly come to defense of Scott Pruitt in ethics memos. Now he reveals, i…",Sat Jun 30 20:19:06 +0000 2018,0.3182,0.136,0.864,0.0
nytimes,"Deep in the Bible Belt, L.G.B.T. communities are fighting for greater visibility and acceptance… https://t.co/NlMfQt6YeM",Sat Jun 30 20:19:06 +0000 2018,0.0,0.139,0.722,0.139
nytimes,"Cristiano Ronaldo and Lionel Messi, 2 of the best soccer players in the world, were both eliminated from the World… https://t.co/gnDzkOPoDB",Sat Jun 30 20:19:06 +0000 2018,0.6369,0.181,0.819,0.0
nytimes,"This young Afghan is protesting a war that has, so far, swallowed his father, his uncle, his sister, his eyes and h… https://t.co/BtJdy5omAz",Sat Jun 30 20:19:06 +0000 2018,-0.7717,0.0,0.749,0.251
nytimes,"Migration into Europe is down — except in Spain, where it poses a challenge for the new government https://t.co/FsC4XYZnwa",Sat Jun 30 20:19:06 +0000 2018,0.0772,0.075,0.925,0.0
nytimes,"Uruguay back on top, 2-1! Edinson Cavani scored again. https://t.co/g05nqQDrxw",Sat Jun 30 20:19:06 +0000 2018,0.2714,0.189,0.811,0.0
nytimes,"A short corner, a Guerreiro cross and it’s Pepe who leaps for the headed goal. Portugal tied Uruguay 1-1 in the 54t… https://t.co/U7SXQVw3zd",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"The California Bay Area is so expensive, a family of 4 making $117,400 is considered low-income in 3 counties https://t.co/wgQ8x2rkKs",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"In Opinion

Op-Ed columnist @michelleinbklyn writes, ""The socialists see themselves as building the world they want… https://t.co/qOYfxr1SI9",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,Belgium has just inaugurated a square after a Congolese leader they jailed and helped overthrow https://t.co/lk3AhwIho4,Sat Jun 30 20:19:06 +0000 2018,-0.4939,0.0,0.802,0.198
nytimes,"In Sarasota, there is a community surrounding a litany of roadside psychics and more than 100 mediums and spiritual… https://t.co/G7dBeGleZt",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"Japan's Hayabusa2 has arrived at the Ryugu asteroid, sending back views of its dimpled and rock-strewn surface. It'… https://t.co/JuOGZyOwnK",Sat Jun 30 20:19:06 +0000 2018,0.0,0.0,1.0,0.0
nytimes,"RT @TheSteinLine: With nine hours and change to go until the opening bell, here’s your leaguewide preview of NBA free agency from SportsSun…",Sat Jun 30 20:19:06 +0000 2018,0.5106,0.13,0.87,0.0
